protein1,protein2,symbol1,symbol2,coexpression_both_prior_corrected,experiments_both_prior_corrected,textmining_both_prior_corrected,combined_score
9606.ENSP00000308208,9606.ENSP00000351209,MMP14,EPHA2,0.0929028652326187,0.0,0.344435733694618,421
9606.ENSP00000309124,9606.ENSP00000398632,OLR1,CD44,0.002085505735140769,0.0,0.1998910491790088,214
9606.ENSP00000309124,9606.ENSP00000497069,OLR1,IGF1R,0.0,0.004171011470281538,0.11230307030372488,136
9606.ENSP00000309124,9606.ENSP00000357005,OLR1,F11R,0.004171011470281538,0.004171011470281538,0.11341758718512185,103
9606.ENSP00000309124,9606.ENSP00000376197,OLR1,TFRC,0.09406739945698561,0.0,0.11366006256517203,173
9606.ENSP00000309124,9606.ENSP00000320084,OLR1,CD276,0.0,0.0,0.13868613138686126,173
9606.ENSP00000309124,9606.ENSP00000360269,OLR1,TACSTD2,0.10114702815432741,0.0,0.032125269522801925,158
9606.ENSP00000312158,9606.ENSP00000398632,BTN2A1,CD44,0.0,0.0,0.12923176623198707,119
9606.ENSP00000313875,9606.ENSP00000372313,CD46,MSLN,0.0,0.0,0.12513034410844637,161
9606.ENSP00000313875,9606.ENSP00000317272,CD46,MET,0.02085505735140769,0.004171011470281538,0.09605178317264351,126
9606.ENSP00000313875,9606.ENSP00000398632,CD46,CD44,0.0628576647772433,0.0,0.5872373138077225,600
9606.ENSP00000313875,9606.ENSP00000493716,CD46,EFNB2,0.0,0.0,0.24373777429347776,243
9606.ENSP00000313875,9606.ENSP00000380227,CD46,ITGA4,0.061831221912815315,0.0,0.1350098566785658,180
9606.ENSP00000313875,9606.ENSP00000315190,CD46,ITGA3,0.035417715490479784,0.0,0.10489615420999232,138
9606.ENSP00000313875,9606.ENSP00000347379,CD46,OCLN,0.013555787278414999,0.0,0.12095933263816472,168
9606.ENSP00000313875,9606.ENSP00000376197,CD46,TFRC,0.017681130739897855,0.0,0.26903023983315955,301
9606.ENSP00000313875,9606.ENSP00000320084,CD46,CD276,0.0031282586027111536,0.0,0.32221063607924916,352
9606.ENSP00000313875,9606.ENSP00000339477,CD46,ICOSLG,0.019812304483837306,0.0,0.11366006256517203,149
9606.ENSP00000313875,9606.ENSP00000357005,CD46,F11R,0.11144081480426371,0.004171011470281538,0.18665276329509906,268
9606.ENSP00000313875,9606.ENSP00000379350,CD46,ITGB1,0.03232533889468192,0.26173096976016685,0.22002085505735147,465
9606.ENSP00000313875,9606.ENSP00000376899,CD46,PTGFRN,0.0,0.0,0.40563086548488014,430
9606.ENSP00000313875,9606.ENSP00000358501,CD46,CD58,0.10463954349388549,0.006256517205422307,0.5408136081967552,574
9606.ENSP00000314807,9606.ENSP00000358501,IL1RAP,CD58,0.06971982676601984,0.0,0.06004473290195189,115
9606.ENSP00000315190,9606.ENSP00000317272,ITGA3,MET,0.10091107677553413,0.031282586027111536,0.5459730058574658,598
9606.ENSP00000315190,9606.ENSP00000358765,ITGA3,TPBG,0.044838373305526646,0.009384775808133461,0.07071691162479155,124
9606.ENSP00000315190,9606.ENSP00000493716,ITGA3,EFNB2,0.04131432529322665,0.0,0.15141010850501424,171
9606.ENSP00000315190,9606.ENSP00000351605,ITGA3,FZD6,0.07367337152773612,0.0,0.0686662005630212,111
9606.ENSP00000315190,9606.ENSP00000497069,ITGA3,IGF1R,0.02085505735140769,0.017726798748696537,0.18338750066599174,181
9606.ENSP00000315190,9606.ENSP00000406229,ITGA3,FAT1,0.10456560481297317,0.0,0.1237091991679723,207
9606.ENSP00000315190,9606.ENSP00000351209,ITGA3,EPHA2,0.13347236704900944,0.2748181162816238,0.5072813290695362,696
9606.ENSP00000315190,9606.ENSP00000347379,ITGA3,OCLN,0.037431457211794084,0.004171011470281538,0.07924921793534934,119
9606.ENSP00000315190,9606.ENSP00000378577,ITGA3,CLDN3,0.029023106925118558,0.0,0.10948796376134762,154
9606.ENSP00000315190,9606.ENSP00000357005,ITGA3,F11R,0.015626070343956244,0.0,0.1452514513184462,152
9606.ENSP00000315190,9606.ENSP00000376899,ITGA3,PTGFRN,0.021897810218978075,0.0,0.18665276329509906,237
9606.ENSP00000315190,9606.ENSP00000360269,ITGA3,TACSTD2,0.044838373305526646,0.0,0.12304483837330549,196
9606.ENSP00000315190,9606.ENSP00000358501,ITGA3,CD58,0.017681130739897855,0.0,0.16058394160583944,197
9606.ENSP00000315190,9606.ENSP00000327290,ITGA3,ITGA11,0.044342549209997806,0.0,0.1970802919708029,245
9606.ENSP00000317128,9606.ENSP00000418754,PLXND1,PTK7,0.015641293013555768,0.09176225234619395,0.24472507315036407,189
9606.ENSP00000317128,9606.ENSP00000332118,PLXND1,EPHB3,0.051772299308129655,0.031282586027111536,0.14801110385013938,145
9606.ENSP00000317128,9606.ENSP00000379350,PLXND1,ITGB1,0.0645843504432515,0.033368091762252305,0.12065161724554485,120
9606.ENSP00000317128,9606.ENSP00000398632,PLXND1,CD44,0.021897810218978075,0.0,0.15108934510988037,161
9606.ENSP00000317128,9606.ENSP00000345359,PLXND1,PODXL2,0.017726798748696537,0.0,0.8206465067778936,828
9606.ENSP00000317128,9606.ENSP00000493716,PLXND1,EFNB2,0.10323253388946818,0.0,0.32497355061157085,323
9606.ENSP00000317128,9606.ENSP00000380227,PLXND1,ITGA4,0.020834398014094035,0.012513034410844615,0.278415015641293,308
9606.ENSP00000317128,9606.ENSP00000383053,PLXND1,EPHB2,0.05675772360198805,0.031282586027111536,0.1766743033725825,178
9606.ENSP00000317128,9606.ENSP00000351209,PLXND1,EPHA2,0.04479270529672785,0.031282586027111536,0.1341736971841324,124
9606.ENSP00000317272,9606.ENSP00000367202,MET,RECK,0.0,0.0,0.1958863997407797,224
9606.ENSP00000317272,9606.ENSP00000347672,MET,VANGL1,0.028154327424400383,0.0,0.09391082342681867,128
9606.ENSP00000317272,9606.ENSP00000360269,MET,TACSTD2,0.04379562043795615,0.0,0.2596454640250261,321
9606.ENSP00000317272,9606.ENSP00000358470,MET,VTCN1,0.0,0.012513034410844615,0.12094519730210795,148
9606.ENSP00000317272,9606.ENSP00000327290,MET,ITGA11,0.03649635036496346,0.031282586027111536,0.08988225265064731,118
9606.ENSP00000317272,9606.ENSP00000379350,MET,ITGB1,0.09868747968045444,0.2448729505121885,0.4675925674228346,552
9606.ENSP00000317272,9606.ENSP00000357065,MET,IGSF8,0.0,0.0,0.11839540014418037,150
9606.ENSP00000317272,9606.ENSP00000320084,MET,CD276,0.044838373305526646,0.0,0.20542231491136598,272
9606.ENSP00000317272,9606.ENSP00000332118,MET,EPHB3,0.03649635036496346,0.04379562043795615,0.07669942077742165,82
9606.ENSP00000317272,9606.ENSP00000376197,MET,TFRC,0.028154327424400383,0.14628876751830255,0.6178022596965687,683
9606.ENSP00000317272,9606.ENSP00000418754,MET,PTK7,0.018769551616266922,0.30385427120925623,0.1319381394200816,235
9606.ENSP00000317272,9606.ENSP00000357005,MET,F11R,0.04945301686128123,0.0,0.1696816613586668,175
9606.ENSP00000317272,9606.ENSP00000347379,MET,OCLN,0.05213764337851934,0.058394160583941646,0.19395203336809175,226
9606.ENSP00000317272,9606.ENSP00000351209,MET,EPHA2,0.11687204585068078,0.16158972513295367,0.19651705319561885,366
9606.ENSP00000317272,9606.ENSP00000427552,MET,DDR1,0.018751066946038897,0.0,0.14485348724177183,166
9606.ENSP00000317272,9606.ENSP00000383053,MET,EPHB2,0.0575949704299642,0.04379562043795615,0.12804983467093478,152
9606.ENSP00000317272,9606.ENSP00000442656,MET,ACVR1B,0.0031282586027111536,0.05213764337851934,0.11157455683003126,150
9606.ENSP00000317272,9606.ENSP00000367817,MET,PODXL,0.046923879040667305,0.060479666319082415,0.13138686131386867,206
9606.ENSP00000317272,9606.ENSP00000480821,MET,LSR,0.0,0.10740354535974972,0.03649635036496346,41
9606.ENSP00000317272,9606.ENSP00000406229,MET,FAT1,0.09415873547458298,0.04259194220604745,0.13075838252611494,236
9606.ENSP00000317272,9606.ENSP00000493716,MET,EFNB2,0.11607611769733195,0.05943691345151203,0.19542537031862128,202
9606.ENSP00000317272,9606.ENSP00000380227,MET,ITGA4,0.014598540145985384,0.031282586027111536,0.17759201288272786,203
9606.ENSP00000317272,9606.ENSP00000351605,MET,FZD6,0.058394160583941646,0.031282586027111536,0.14801110385013938,188
9606.ENSP00000317272,9606.ENSP00000497069,MET,IGF1R,0.0010427528675703845,0.15754919368781128,0.5411887382690302,617
9606.ENSP00000317272,9606.ENSP00000372313,MET,MSLN,0.04379562043795615,0.0,0.36600625651720553,418
9606.ENSP00000317272,9606.ENSP00000358765,MET,TPBG,0.06481269048724492,0.0615224191866528,0.1602338202050494,219
9606.ENSP00000317272,9606.ENSP00000398632,MET,CD44,0.03649635036496346,0.4650677789363922,0.9907032982088355,995
9606.ENSP00000320084,9606.ENSP00000376899,CD276,PTGFRN,0.10427528675703857,0.0,0.039241867560599775,160
9606.ENSP00000320084,9606.ENSP00000339477,CD276,ICOSLG,0.014598540145985384,0.0,0.8121152878008787,814
9606.ENSP00000320084,9606.ENSP00000357005,CD276,F11R,0.06666768151130664,0.0,0.37017726798748707,396
9606.ENSP00000320084,9606.ENSP00000360269,CD276,TACSTD2,0.021897810218978075,0.0,0.1501564129301356,202
9606.ENSP00000320084,9606.ENSP00000327290,CD276,ITGA11,0.04796663190823769,0.0,0.1107634060070829,122
9606.ENSP00000320084,9606.ENSP00000358501,CD276,CD58,0.008342022940563076,0.0,0.7080291970802919,722
9606.ENSP00000320084,9606.ENSP00000497069,CD276,IGF1R,0.0031282586027111536,0.0,0.16892596454640252,205
9606.ENSP00000320084,9606.ENSP00000372313,CD276,MSLN,0.0,0.0,0.4066736183524504,430
9606.ENSP00000320084,9606.ENSP00000358765,CD276,TPBG,0.07090719499478626,0.0,0.1905910853872158,259
9606.ENSP00000320084,9606.ENSP00000351209,CD276,EPHA2,0.08237747653806049,0.0,0.29614181438998965,380
9606.ENSP00000323264,9606.ENSP00000380131,MARVELD2,CLDN6,0.0,0.0,0.4077163712200209,432
9606.ENSP00000323264,9606.ENSP00000480821,MARVELD2,LSR,0.04645197628308073,0.0,0.9453103847964675,948
9606.ENSP00000323264,9606.ENSP00000347379,MARVELD2,OCLN,0.21900854752898025,0.09520257567569623,0.9885297184567258,991
9606.ENSP00000323264,9606.ENSP00000357005,MARVELD2,F11R,0.16058394160583944,0.0,0.9144942648592284,931
9606.ENSP00000323264,9606.ENSP00000378577,MARVELD2,CLDN3,0.044838373305526646,0.0,0.899895724713243,908
9606.ENSP00000327290,9606.ENSP00000497069,ITGA11,IGF1R,0.004171011470281538,0.017726798748696537,0.11957406970460405,120
9606.ENSP00000327290,9606.ENSP00000380227,ITGA11,ITGA4,0.026042725684231827,0.0,0.13840124999864079,172
9606.ENSP00000327290,9606.ENSP00000398632,ITGA11,CD44,0.002085505735140769,0.0,0.23528701799863205,229
9606.ENSP00000327290,9606.ENSP00000427552,ITGA11,DDR1,0.0,0.0,0.15537017726798752,190
9606.ENSP00000327290,9606.ENSP00000367817,ITGA11,PODXL,0.02502606882168923,0.004171011470281538,0.1491136600625651,204
9606.ENSP00000327290,9606.ENSP00000379350,ITGA11,ITGB1,0.059673952163848076,0.07612095933263818,0.7882526658700137,790
9606.ENSP00000332118,9606.ENSP00000398632,EPHB3,CD44,0.0,0.0,0.2337658383722181,258
9606.ENSP00000332118,9606.ENSP00000358765,EPHB3,TPBG,0.018769551616266922,0.0615224191866528,0.1299983363796795,124
9606.ENSP00000332118,9606.ENSP00000351605,EPHB3,FZD6,0.015641293013555768,0.031282586027111536,0.11154519882437508,107
9606.ENSP00000332118,9606.ENSP00000493716,EPHB3,EFNB2,0.08011582276898188,0.6839154011010339,0.9933933613937876,997
9606.ENSP00000332118,9606.ENSP00000367817,EPHB3,PODXL,0.015641293013555768,0.05943691345151203,0.13242961418143895,41
9606.ENSP00000332118,9606.ENSP00000347379,EPHB3,OCLN,0.010427528675703845,0.058394160583941646,0.04970419090967404,80
9606.ENSP00000332118,9606.ENSP00000351209,EPHB3,EPHA2,0.021897810218978075,0.0,0.3858185610010427,423
9606.ENSP00000332118,9606.ENSP00000427552,EPHB3,DDR1,0.046923879040667305,0.05213764337851934,0.1676168149608397,206
9606.ENSP00000332118,9606.ENSP00000383053,EPHB3,EPHB2,0.019812304483837306,0.05735140771637126,0.4077163712200209,475
9606.ENSP00000332118,9606.ENSP00000418754,EPHB3,PTK7,0.1323926448409829,0.06360792492179357,0.11569337629025711,195
9606.ENSP00000332118,9606.ENSP00000379350,EPHB3,ITGB1,0.015641293013555768,0.01147028154327423,0.09993138925344769,108
9606.ENSP00000339356,9606.ENSP00000339912,KLRG2,FLRT3,0.0,0.004171011470281538,0.18874479303149683,155
9606.ENSP00000339356,9606.ENSP00000367817,KLRG2,PODXL,0.021897810218978075,0.06256517205422318,0.056308654848800876,114
9606.ENSP00000339356,9606.ENSP00000339477,KLRG2,ICOSLG,0.015641293013555768,0.0,0.3600563673708601,296
9606.ENSP00000339477,9606.ENSP00000376197,ICOSLG,TFRC,0.017681130739897855,0.018769551616266922,0.2168925964546402,251
9606.ENSP00000339477,9606.ENSP00000379350,ICOSLG,ITGB1,0.049009384775808185,0.0,0.11157455683003126,147
9606.ENSP00000339477,9606.ENSP00000358501,ICOSLG,CD58,0.014598540145985384,0.0,0.35028450082148055,373
9606.ENSP00000339477,9606.ENSP00000358470,ICOSLG,VTCN1,0.0,0.0,0.8321167883211679,839
9606.ENSP00000339477,9606.ENSP00000398632,ICOSLG,CD44,0.002085505735140769,0.0,0.36492762164272174,377
9606.ENSP00000339477,9606.ENSP00000372313,ICOSLG,MSLN,0.0,0.0,0.1428571428571428,177
9606.ENSP00000339477,9606.ENSP00000380227,ICOSLG,ITGA4,0.0,0.0,0.1740831875400275,185
9606.ENSP00000339477,9606.ENSP00000352513,ICOSLG,MPZL1,0.0,0.0,0.22098531990983838,85
9606.ENSP00000339912,9606.ENSP00000418754,FLRT3,PTK7,0.0,0.12513034410844637,0.051094890510948954,41
9606.ENSP00000339912,9606.ENSP00000358470,FLRT3,VTCN1,0.028154327424400383,0.0,0.09384775808133472,67
9606.ENSP00000339912,9606.ENSP00000493716,FLRT3,EFNB2,0.07194994786235664,0.0,0.08883188844827716,161
9606.ENSP00000345359,9606.ENSP00000367817,PODXL2,PODXL,0.004171011470281538,0.004171011470281538,0.29605156570593494,314
9606.ENSP00000345359,9606.ENSP00000480821,PODXL2,LSR,0.0,0.1084462982273201,0.031282586027111536,41
9606.ENSP00000345359,9606.ENSP00000358765,PODXL2,TPBG,0.027111574556829998,0.13868613138686126,0.060479666319082415,223
9606.ENSP00000345359,9606.ENSP00000418754,PODXL2,PTK7,0.014598540145985384,0.1084462982273201,0.06865750189467856,91
9606.ENSP00000347379,9606.ENSP00000383053,OCLN,EPHB2,0.010427528675703845,0.0947230615833099,0.09520257567569623,158
9606.ENSP00000347379,9606.ENSP00000351209,OCLN,EPHA2,0.045408136081967476,0.14185244666357144,0.35315288670745626,387
9606.ENSP00000347379,9606.ENSP00000480821,OCLN,LSR,0.2171089758296627,0.08759124087591241,0.3683690323057669,486
9606.ENSP00000347379,9606.ENSP00000380131,OCLN,CLDN6,0.07090719499478626,0.031282586027111536,0.7315210382730533,705
9606.ENSP00000347379,9606.ENSP00000367817,OCLN,PODXL,0.015626070343956244,0.0615224191866528,0.20542231491136598,238
9606.ENSP00000347379,9606.ENSP00000497069,OCLN,IGF1R,0.035417715490479784,0.058394160583941646,0.16788321167883213,202
9606.ENSP00000347379,9606.ENSP00000380227,OCLN,ITGA4,0.014598540145985384,0.004171011470281538,0.12304483837330549,158
9606.ENSP00000347379,9606.ENSP00000493716,OCLN,EFNB2,0.0031282586027111536,0.08759124087591241,0.1157455683003128,228
9606.ENSP00000347379,9606.ENSP00000375881,OCLN,ALPP,0.0,0.004171011470281538,0.13491743332742545,149
9606.ENSP00000347379,9606.ENSP00000398632,OCLN,CD44,0.0,0.0,0.3743091354502267,392
9606.ENSP00000347379,9606.ENSP00000360269,OCLN,TACSTD2,0.08549812380597188,0.0,0.17152577904730015,214
9606.ENSP00000347379,9606.ENSP00000357065,OCLN,IGSF8,0.0010427528675703845,0.29614181438998965,0.07924921793534934,379
9606.ENSP00000347379,9606.ENSP00000386766,OCLN,SLC39A10,0.0,0.0886339937434828,0.03441084462982269,156
9606.ENSP00000347379,9606.ENSP00000379350,OCLN,ITGB1,0.017726798748696537,0.08654848800834203,0.27894563441019227,351
9606.ENSP00000347379,9606.ENSP00000357005,OCLN,F11R,0.19897877633657757,0.0,0.9979492889382297,998
9606.ENSP00000347379,9606.ENSP00000378577,OCLN,CLDN3,0.11256620502108894,0.031282586027111536,0.9963596072986177,996
9606.ENSP00000347379,9606.ENSP00000376197,OCLN,TFRC,0.006256517205422307,0.004171011470281538,0.3464907940905597,370
9606.ENSP00000347379,9606.ENSP00000355968,OCLN,SLC30A1,0.008342022940563076,0.08759124087591241,0.15199944328522608,238
9606.ENSP00000347672,9606.ENSP00000351209,VANGL1,EPHA2,0.09959649052225716,0.13451511991657972,0.03119451201014256,231
9606.ENSP00000347672,9606.ENSP00000406229,VANGL1,FAT1,0.035453597497393075,0.0,0.18665276329509906,207
9606.ENSP00000347672,9606.ENSP00000351605,VANGL1,FZD6,0.07665375276862307,0.1366006256517205,0.9299974665128453,931
9606.ENSP00000347672,9606.ENSP00000358765,VANGL1,TPBG,0.040667361835245,0.031282586027111536,0.08237747653806049,155
9606.ENSP00000351209,9606.ENSP00000376899,EPHA2,PTGFRN,0.046923879040667305,0.0,0.0839225775024166,139
9606.ENSP00000351209,9606.ENSP00000379350,EPHA2,ITGB1,0.061831221912815315,0.2701991233916978,0.5600561499041514,693
9606.ENSP00000351209,9606.ENSP00000378577,EPHA2,CLDN3,0.027111574556829998,0.0,0.1282586027111574,186
9606.ENSP00000351209,9606.ENSP00000376197,EPHA2,TFRC,0.0,0.005213764337851923,0.5387498491324709,553
9606.ENSP00000351209,9606.ENSP00000418754,EPHA2,PTK7,0.044838373305526646,0.06360792492179357,0.10450906346874622,172
9606.ENSP00000351209,9606.ENSP00000360269,EPHA2,TACSTD2,0.060837399054672114,0.0,0.45359749739311783,500
9606.ENSP00000351209,9606.ENSP00000493716,EPHA2,EFNB2,0.14568203540140556,0.20855057351407713,0.9207203367254515,923
9606.ENSP00000351209,9606.ENSP00000380227,EPHA2,ITGA4,0.0010427528675703845,0.017726798748696537,0.09813728890778428,126
9606.ENSP00000351209,9606.ENSP00000351605,EPHA2,FZD6,0.060479666319082415,0.031282586027111536,0.06267499274204857,119
9606.ENSP00000351209,9606.ENSP00000497069,EPHA2,IGF1R,0.0,0.0948905109489051,0.4744525547445255,543
9606.ENSP00000351209,9606.ENSP00000372313,EPHA2,MSLN,0.060479666319082415,0.0,0.3471758142225402,408
9606.ENSP00000351209,9606.ENSP00000358765,EPHA2,TPBG,0.08237747653806049,0.0615224191866528,0.14494264859228356,247
9606.ENSP00000351209,9606.ENSP00000398632,EPHA2,CD44,0.006256517205422307,0.13242961418143895,0.3534932221063608,465
9606.ENSP00000351209,9606.ENSP00000427552,EPHA2,DDR1,0.06494751984655556,0.3374985456913865,0.17345797075290237,486
9606.ENSP00000351209,9606.ENSP00000383053,EPHA2,EPHB2,0.03441084462982269,0.4650677789363922,0.40733689181357446,691
9606.ENSP00000351209,9606.ENSP00000367817,EPHA2,PODXL,0.058394160583941646,0.05943691345151203,0.07056468492879597,156
9606.ENSP00000351209,9606.ENSP00000480821,EPHA2,LSR,0.11348717653186269,0.06360792492179357,0.008342022940563076,107
9606.ENSP00000351209,9606.ENSP00000352513,EPHA2,MPZL1,0.03232533889468192,0.0,0.18458139289601516,201
9606.ENSP00000351209,9606.ENSP00000380131,EPHA2,CLDN6,0.002085505735140769,0.0,0.15408168701973834,176
9606.ENSP00000351209,9606.ENSP00000406229,EPHA2,FAT1,0.11614353237698716,0.004171011470281538,0.17549019714444458,264
9606.ENSP00000351605,9606.ENSP00000497069,FZD6,IGF1R,0.0031282586027111536,0.031282586027111536,0.1257805695670564,153
9606.ENSP00000351605,9606.ENSP00000398632,FZD6,CD44,0.018769551616266922,0.0,0.20146768281610683,245
9606.ENSP00000351605,9606.ENSP00000442656,FZD6,ACVR1B,0.02502606882168923,0.031282586027111536,0.0686662005630212,78
9606.ENSP00000351605,9606.ENSP00000383053,FZD6,EPHB2,0.015641293013555768,0.031282586027111536,0.16471037240086506,165
9606.ENSP00000351605,9606.ENSP00000427552,FZD6,DDR1,0.036165800967944306,0.0,0.15224191866527637,203
9606.ENSP00000351605,9606.ENSP00000406229,FZD6,FAT1,0.04588112617309703,0.05213764337851934,0.07174879115693378,126
9606.ENSP00000351605,9606.ENSP00000386766,FZD6,SLC39A10,0.018769551616266922,0.0,0.18248175182481752,58
9606.ENSP00000351605,9606.ENSP00000379350,FZD6,ITGB1,0.04275286757038588,0.012513034410844615,0.07484225508627451,128
9606.ENSP00000351605,9606.ENSP00000418754,FZD6,PTK7,0.04241579417210961,0.09176225234619395,0.7077573636945853,720
9606.ENSP00000351605,9606.ENSP00000378577,FZD6,CLDN3,0.016667735877983758,0.0,0.1416632506271196,58
9606.ENSP00000351605,9606.ENSP00000367202,FZD6,RECK,0.006256517205422307,0.0,0.12530540480884134,95
9606.ENSP00000355968,9606.ENSP00000376197,SLC30A1,TFRC,0.0031282586027111536,0.0,0.2529464020676735,215
9606.ENSP00000355968,9606.ENSP00000386766,SLC30A1,SLC39A10,0.016684045881126153,0.05318039624608972,0.7959618606886518,775
9606.ENSP00000355968,9606.ENSP00000379350,SLC30A1,ITGB1,0.0010427528675703845,0.0,0.21376433785192905,246
9606.ENSP00000355968,9606.ENSP00000497069,SLC30A1,IGF1R,0.05735140771637126,0.013555787278414999,0.11738961661706615,108
9606.ENSP00000355968,9606.ENSP00000375881,SLC30A1,ALPP,0.0,0.0,0.14744786507495522,70
9606.ENSP00000357005,9606.ENSP00000380131,F11R,CLDN6,0.027111574556829998,0.0,0.3846388041070762,365
9606.ENSP00000357005,9606.ENSP00000480821,F11R,LSR,0.1377879938804869,0.008342022940563076,0.31641514829598516,376
9606.ENSP00000357005,9606.ENSP00000367817,F11R,PODXL,0.008342022940563076,0.028154327424400383,0.16058394160583944,201
9606.ENSP00000357005,9606.ENSP00000398632,F11R,CD44,0.0010427528675703845,0.0,0.5443169968717413,563
9606.ENSP00000357005,9606.ENSP00000497069,F11R,IGF1R,0.014598540145985384,0.0,0.2632967300618366,150
9606.ENSP00000357005,9606.ENSP00000380227,F11R,ITGA4,0.04379562043795615,0.0,0.6579770594369135,672
9606.ENSP00000357005,9606.ENSP00000493716,F11R,EFNB2,0.0010427528675703845,0.0,0.1133316878352385,138
9606.ENSP00000357005,9606.ENSP00000360269,F11R,TACSTD2,0.06385040030184375,0.0,0.08759124087591241,166
9606.ENSP00000357005,9606.ENSP00000376197,F11R,TFRC,0.0010427528675703845,0.0,0.17518248175182483,209
9606.ENSP00000357005,9606.ENSP00000378577,F11R,CLDN3,0.044838373305526646,0.0,0.6800499303562866,676
9606.ENSP00000357005,9606.ENSP00000379350,F11R,ITGB1,0.0,0.0,0.5443169968717413,563
9606.ENSP00000357065,9606.ENSP00000376899,IGSF8,PTGFRN,0.002085505735140769,0.0,0.25547445255474455,287
9606.ENSP00000358470,9606.ENSP00000372313,VTCN1,MSLN,0.015641293013555768,0.0,0.3201251303441084,358
9606.ENSP00000358470,9606.ENSP00000360269,VTCN1,TACSTD2,0.10323253388946818,0.0,0.17820418166733898,234
9606.ENSP00000358470,9606.ENSP00000358501,VTCN1,CD58,0.014598540145985384,0.0,0.18966902654289908,218
9606.ENSP00000358501,9606.ENSP00000367817,CD58,PODXL,0.039388657588881326,0.056308654848800876,0.030072383793945945,93
9606.ENSP00000358501,9606.ENSP00000358765,CD58,TPBG,0.0,0.056308654848800876,0.21825502538380148,243
9606.ENSP00000358501,9606.ENSP00000398632,CD58,CD44,0.1299918123784226,0.0,0.5009323885129735,539
9606.ENSP00000358501,9606.ENSP00000372313,CD58,MSLN,0.0,0.0,0.15954118873826906,194
9606.ENSP00000358501,9606.ENSP00000380227,CD58,ITGA4,0.06728311229654638,0.0,0.4233576642335767,451
9606.ENSP00000358501,9606.ENSP00000376197,CD58,TFRC,0.0031282586027111536,0.0,0.3485654264902722,373
9606.ENSP00000358501,9606.ENSP00000379350,CD58,ITGB1,0.025997057675433033,0.09243531180920339,0.44320041405661315,497
9606.ENSP00000358501,9606.ENSP00000376899,CD58,PTGFRN,0.0,0.0,0.17146815036953034,115
9606.ENSP00000358765,9606.ENSP00000383053,TPBG,EPHB2,0.027111574556829998,0.0615224191866528,0.0605829630056508,93
9606.ENSP00000358765,9606.ENSP00000497069,TPBG,IGF1R,0.015641293013555768,0.0615224191866528,0.058394160583941646,111
9606.ENSP00000358765,9606.ENSP00000372313,TPBG,MSLN,0.0,0.0,0.3753910323253389,400
9606.ENSP00000358765,9606.ENSP00000398632,TPBG,CD44,0.022810083061409303,0.0,0.13972888425443175,185
9606.ENSP00000358765,9606.ENSP00000360269,TPBG,TACSTD2,0.03441084462982269,0.0,0.2669447340980188,321
9606.ENSP00000358765,9606.ENSP00000376899,TPBG,PTGFRN,0.09065208479896836,0.0,0.13775754854128774,148
9606.ENSP00000358765,9606.ENSP00000418754,TPBG,PTK7,0.03232533889468192,0.12513034410844637,0.26705455478584417,270
9606.ENSP00000360269,9606.ENSP00000380131,TACSTD2,CLDN6,0.06882168925964549,0.0,0.19153924023656022,118
9606.ENSP00000360269,9606.ENSP00000398632,TACSTD2,CD44,0.02294056308654846,0.0,0.3201251303441084,362
9606.ENSP00000360269,9606.ENSP00000418754,TACSTD2,PTK7,0.026954998526663054,0.0,0.16475495307612098,214
9606.ENSP00000360269,9606.ENSP00000376197,TACSTD2,TFRC,0.008342022940563076,0.0,0.14172196663843228,128
9606.ENSP00000360269,9606.ENSP00000378577,TACSTD2,CLDN3,0.13484893131422748,0.0,0.2757053804525701,319
9606.ENSP00000360269,9606.ENSP00000372313,TACSTD2,MSLN,0.0615224191866528,0.0,0.3743482794577686,436
9606.ENSP00000360269,9606.ENSP00000497069,TACSTD2,IGF1R,0.007299270072992692,0.0,0.2387904066736184,275
9606.ENSP00000360269,9606.ENSP00000379350,TACSTD2,ITGB1,0.0,0.0,0.12408759124087587,159
9606.ENSP00000367202,9606.ENSP00000398632,RECK,CD44,0.015641293013555768,0.0,0.22179212139861537,260
9606.ENSP00000367202,9606.ENSP00000497069,RECK,IGF1R,0.0,0.0,0.24786746708913188,252
9606.ENSP00000367202,9606.ENSP00000379350,RECK,ITGB1,0.017726798748696537,0.0,0.19593967908437815,166
9606.ENSP00000367817,9606.ENSP00000406229,PODXL,FAT1,0.04796663190823769,0.0031282586027111536,0.22217595013923297,283
9606.ENSP00000367817,9606.ENSP00000497069,PODXL,IGF1R,0.020834398014094035,0.05943691345151203,0.10010427528675703,154
9606.ENSP00000367817,9606.ENSP00000493716,PODXL,EFNB2,0.12567509821340217,0.0,0.15073596170846204,267
9606.ENSP00000367817,9606.ENSP00000372313,PODXL,MSLN,0.0010427528675703845,0.0,0.17482474901623501,202
9606.ENSP00000372313,9606.ENSP00000427552,MSLN,DDR1,0.02294056308654846,0.0,0.21558670886970588,185
9606.ENSP00000372313,9606.ENSP00000376197,MSLN,TFRC,0.0,0.0,0.1897810218978102,223
9606.ENSP00000372313,9606.ENSP00000378577,MSLN,CLDN3,0.028154327424400383,0.0,0.18610474718951464,218
9606.ENSP00000372313,9606.ENSP00000398632,MSLN,CD44,0.0,0.0,0.5641293013555787,582
9606.ENSP00000372313,9606.ENSP00000497069,MSLN,IGF1R,0.0,0.0,0.21376433785192905,245
